Marketing Year,Week No,Commodity,Flow,Country,Port,Tons
2025/26,6,Yellow Maize,RSA Export,BOTSWANA,,678
2025/26,6,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2492
2025/26,6,Yellow Maize,RSA Export,LESOTHO,,6
2025/26,6,Yellow Maize,RSA Export,MOZAMBIQUE,,1297
2025/26,6,Yellow Maize,RSA Export,NAMIBIA,,982
2025/26,6,Yellow Maize,RSA Export,ZIMBABWE,,141
2025/26,7,White Maize,RSA Export,BOTSWANA,,5498
2025/26,7,White Maize,RSA Export,ESWATINI (SWAZILAND),,1157
2025/26,7,White Maize,RSA Export,LESOTHO,,1566
2025/26,7,White Maize,RSA Export,MOZAMBIQUE,,205
2025/26,7,White Maize,RSA Export,ZIMBABWE,,3210
2025/26,7,Yellow Maize,Export per Harbour,,Durban,32054
2025/26,7,Yellow Maize,RSA Export,BOTSWANA,,1291
2025/26,7,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2213
2025/26,7,Yellow Maize,RSA Export,LESOTHO,,3
2025/26,7,Yellow Maize,RSA Export,MOZAMBIQUE,,957
2025/26,7,Yellow Maize,RSA Export,NAMIBIA,,1622
2025/26,7,Yellow Maize,RSA Export,VIETNAM,,32054
2025/26,7,Yellow Maize,RSA Export,ZIMBABWE,,1363
2025/26,8,White Maize,RSA Export,BOTSWANA,,3824
2025/26,8,White Maize,RSA Export,ESWATINI (SWAZILAND),,632
2025/26,8,White Maize,RSA Export,LESOTHO,,163
2025/26,8,White Maize,RSA Export,MOZAMBIQUE,,37
2025/26,8,White Maize,RSA Export,ZIMBABWE,,4093
2025/26,8,Yellow Maize,Export per Harbour,,Durban,39836
2025/26,8,Yellow Maize,RSA Export,BOTSWANA,,323
2025/26,8,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2018
2025/26,8,Yellow Maize,RSA Export,"KOREA, REP OF",,16890
2025/26,8,Yellow Maize,RSA Export,LESOTHO,,3
2025/26,8,Yellow Maize,RSA Export,MOZAMBIQUE,,1758
2025/26,8,Yellow Maize,RSA Export,NAMIBIA,,1977
2025/26,8,Yellow Maize,RSA Export,VIETNAM,,22946
2025/26,8,Yellow Maize,RSA Export,ZIMBABWE,,416
2025/26,9,White Maize,RSA Export,BOTSWANA,,5445
2025/26,9,White Maize,RSA Export,LESOTHO,,7575
2025/26,9,White Maize,RSA Export,MOZAMBIQUE,,108
2025/26,9,White Maize,RSA Export,NAMIBIA,,108
2025/26,9,White Maize,RSA Export,ZIMBABWE,,2344
2025/26,9,Yellow Maize,Export per Harbour,,Durban,43418
2025/26,9,Yellow Maize,RSA Export,BOTSWANA,,2628
2025/26,9,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1895
2025/26,9,Yellow Maize,RSA Export,"KOREA, REP OF",,30743
2025/26,9,Yellow Maize,RSA Export,LESOTHO,,423
2025/26,9,Yellow Maize,RSA Export,MOZAMBIQUE,,1315
2025/26,9,Yellow Maize,RSA Export,NAMIBIA,,1340
2025/26,9,Yellow Maize,RSA Export,VIETNAM,,12675
2025/26,9,Yellow Maize,RSA Export,ZIMBABWE,,37
2025/26,10,White Maize,RSA Export,BOTSWANA,,4293
2025/26,10,White Maize,RSA Export,LESOTHO,,223
2025/26,10,White Maize,RSA Export,MOZAMBIQUE,,547
2025/26,10,Yellow Maize,Export per Harbour,,Durban,41445
2025/26,10,Yellow Maize,RSA Export,BOTSWANA,,1121
2025/26,10,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1752
2025/26,10,Yellow Maize,RSA Export,MOZAMBIQUE,,2286
2025/26,10,Yellow Maize,RSA Export,NAMIBIA,,885
2025/26,10,Yellow Maize,RSA Export,VIETNAM,,41445
2025/26,10,Yellow Maize,RSA Export,ZIMBABWE,,1
2025/26,11,White Maize,RSA Export,BOTSWANA,,1898
2025/26,11,White Maize,RSA Export,ESWATINI (SWAZILAND),,55
2025/26,11,White Maize,RSA Export,LESOTHO,,2017
2025/26,11,White Maize,RSA Export,MOZAMBIQUE,,504
2025/26,11,Yellow Maize,RSA Export,BOTSWANA,,2093
2025/26,11,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2372
2025/26,11,Yellow Maize,RSA Export,MOZAMBIQUE,,3235
2025/26,11,Yellow Maize,RSA Export,NAMIBIA,,1046
2025/26,12,White Maize,RSA Export,BOTSWANA,,2626
2025/26,12,White Maize,RSA Export,LESOTHO,,2608
2025/26,12,White Maize,RSA Export,MOZAMBIQUE,,684
2025/26,12,White Maize,RSA Export,ZIMBABWE,,210
2025/26,12,Yellow Maize,RSA Export,BOTSWANA,,1045
2025/26,12,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2201
2025/26,12,Yellow Maize,RSA Export,MOZAMBIQUE,,3251
2025/26,12,Yellow Maize,RSA Export,NAMIBIA,,1262
2025/26,12,Yellow Maize,RSA Export,ZIMBABWE,,104
2025/26,13,White Maize,RSA Export,BOTSWANA,,3916
2025/26,13,White Maize,RSA Export,ESWATINI (SWAZILAND),,60
2025/26,13,White Maize,RSA Export,LESOTHO,,4135
2025/26,13,White Maize,RSA Export,MOZAMBIQUE,,836
2025/26,13,White Maize,RSA Export,NAMIBIA,,70
2025/26,13,White Maize,RSA Export,ZIMBABWE,,1465
2025/26,13,Yellow Maize,Export per Harbour,,Durban,50255
2025/26,13,Yellow Maize,RSA Export,BOTSWANA,,1177
2025/26,13,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1565
2025/26,13,Yellow Maize,RSA Export,MOZAMBIQUE,,3267
2025/26,13,Yellow Maize,RSA Export,NAMIBIA,,535
2025/26,13,Yellow Maize,RSA Export,"TAIWAN, PROV OF CHINA",,50255
2025/26,13,Yellow Maize,RSA Export,ZIMBABWE,,175
2025/26,14,White Maize,Export per Harbour,,Durban,17866
2025/26,14,White Maize,RSA Export,BOTSWANA,,4293
2025/26,14,White Maize,RSA Export,ESWATINI (SWAZILAND),,98
2025/26,14,White Maize,RSA Export,LESOTHO,,1174
2025/26,14,White Maize,RSA Export,MOZAMBIQUE,,354
2025/26,14,White Maize,RSA Export,VENEZUELA,,17866
2025/26,14,White Maize,RSA Export,ZIMBABWE,,422
2025/26,14,Yellow Maize,RSA Export,BOTSWANA,,1648
2025/26,14,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1829
2025/26,14,Yellow Maize,RSA Export,MOZAMBIQUE,,2555
2025/26,14,Yellow Maize,RSA Export,NAMIBIA,,1862
2025/26,14,Yellow Maize,RSA Export,ZIMBABWE,,34
2025/26,15,White Maize,Export per Harbour,,Durban,15134
2025/26,15,White Maize,RSA Export,BOTSWANA,,3204
2025/26,15,White Maize,RSA Export,ESWATINI (SWAZILAND),,68
2025/26,15,White Maize,RSA Export,LESOTHO,,1578
2025/26,15,White Maize,RSA Export,MOZAMBIQUE,,770
2025/26,15,White Maize,RSA Export,VENEZUELA,,15134
2025/26,15,Yellow Maize,RSA Export,BOTSWANA,,2252
2025/26,15,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,3095
2025/26,15,Yellow Maize,RSA Export,MOZAMBIQUE,,3514
2025/26,15,Yellow Maize,RSA Export,NAMIBIA,,215
2025/26,16,White Maize,Export per Harbour,,Durban,33001
2025/26,16,White Maize,RSA Export,BOTSWANA,,3123
2025/26,16,White Maize,RSA Export,LESOTHO,,2310
2025/26,16,White Maize,RSA Export,MOZAMBIQUE,,590
2025/26,16,White Maize,RSA Export,NAMIBIA,,968
2025/26,16,White Maize,RSA Export,VENEZUELA,,33001
2025/26,16,Yellow Maize,Import for RSA,ARGENTINA,,34756
2025/26,16,Yellow Maize,Import per Harbour,,Cape Town,34756
2025/26,16,Yellow Maize,RSA Export,BOTSWANA,,1494
2025/26,16,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2077
2025/26,16,Yellow Maize,RSA Export,MOZAMBIQUE,,874
2025/26,16,Yellow Maize,RSA Export,NAMIBIA,,714
2025/26,17,White Maize,RSA Export,BOTSWANA,,5273
2025/26,17,White Maize,RSA Export,ESWATINI (SWAZILAND),,66
2025/26,17,White Maize,RSA Export,LESOTHO,,618
2025/26,17,White Maize,RSA Export,MOZAMBIQUE,,767
2025/26,17,White Maize,RSA Export,NAMIBIA,,2789
2025/26,17,Yellow Maize,RSA Export,BOTSWANA,,1006
2025/26,17,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1974
2025/26,17,Yellow Maize,RSA Export,MOZAMBIQUE,,1022
2025/26,17,Yellow Maize,RSA Export,NAMIBIA,,983
2025/26,18,White Maize,RSA Export,BOTSWANA,,5108
2025/26,18,White Maize,RSA Export,ESWATINI (SWAZILAND),,99
2025/26,18,White Maize,RSA Export,LESOTHO,,1182
2025/26,18,White Maize,RSA Export,MOZAMBIQUE,,1667
2025/26,18,White Maize,RSA Export,NAMIBIA,,1670
2025/26,18,White Maize,RSA Export,ZIMBABWE,,391
2025/26,18,Yellow Maize,Import for RSA,ARGENTINA,,17162
2025/26,18,Yellow Maize,Import per Harbour,,Cape Town,7137
2025/26,18,Yellow Maize,Import per Harbour,,Port Elizabeth,10025
2025/26,18,Yellow Maize,RSA Export,BOTSWANA,,1157
2025/26,18,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1714
2025/26,18,Yellow Maize,RSA Export,MOZAMBIQUE,,1627
2025/26,18,Yellow Maize,RSA Export,NAMIBIA,,1088
2025/26,19,White Maize,Export per Harbour,,Durban,11005
2025/26,19,White Maize,RSA Export,BOTSWANA,,3292
2025/26,19,White Maize,RSA Export,ESWATINI (SWAZILAND),,199
2025/26,19,White Maize,RSA Export,LESOTHO,,1839
2025/26,19,White Maize,RSA Export,MOZAMBIQUE,,11005
2025/26,19,White Maize,RSA Export,NAMIBIA,,2489
2025/26,19,Yellow Maize,Import for RSA,ARGENTINA,,25606
2025/26,19,Yellow Maize,Import per Harbour,,Cape Town,25606
2025/26,19,Yellow Maize,RSA Export,BOTSWANA,,1578
2025/26,19,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1935
2025/26,19,Yellow Maize,RSA Export,MOZAMBIQUE,,526
2025/26,19,Yellow Maize,RSA Export,NAMIBIA,,908
2025/26,19,Yellow Maize,RSA Export,ZIMBABWE,,444
2025/26,20,White Maize,RSA Export,BOTSWANA,,3294
2025/26,20,White Maize,RSA Export,ESWATINI (SWAZILAND),,236
2025/26,20,White Maize,RSA Export,LESOTHO,,1965
2025/26,20,White Maize,RSA Export,NAMIBIA,,1258
2025/26,20,White Maize,RSA Export,ZIMBABWE,,792
2025/26,20,Yellow Maize,RSA Export,BOTSWANA,,2361
2025/26,20,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1748
2025/26,20,Yellow Maize,RSA Export,MOZAMBIQUE,,1837
2025/26,20,Yellow Maize,RSA Export,NAMIBIA,,1054
2025/26,20,Yellow Maize,RSA Export,ZIMBABWE,,140
2025/26,21,White Maize,RSA Export,BOTSWANA,,3944
2025/26,21,White Maize,RSA Export,ESWATINI (SWAZILAND),,419
2025/26,21,White Maize,RSA Export,LESOTHO,,2375
2025/26,21,White Maize,RSA Export,MOZAMBIQUE,,2362
2025/26,21,White Maize,RSA Export,NAMIBIA,,1269
2025/26,21,White Maize,RSA Export,ZIMBABWE,,708
2025/26,21,Yellow Maize,RSA Export,BOTSWANA,,490
2025/26,21,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1543
2025/26,21,Yellow Maize,RSA Export,MOZAMBIQUE,,1168
2025/26,21,Yellow Maize,RSA Export,NAMIBIA,,1287
2025/26,22,White Maize,RSA Export,BOTSWANA,,3525
2025/26,22,White Maize,RSA Export,ESWATINI (SWAZILAND),,138
2025/26,22,White Maize,RSA Export,LESOTHO,,4674
2025/26,22,White Maize,RSA Export,MOZAMBIQUE,,624
2025/26,22,White Maize,RSA Export,NAMIBIA,,2436
2025/26,22,White Maize,RSA Export,ZIMBABWE,,10190
2025/26,22,Yellow Maize,Export per Harbour,,Durban,480
2025/26,22,Yellow Maize,RSA Export,BOTSWANA,,1875
2025/26,22,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2348
2025/26,22,Yellow Maize,RSA Export,FRANCE,,480
2025/26,22,Yellow Maize,RSA Export,MOZAMBIQUE,,2391
2025/26,22,Yellow Maize,RSA Export,NAMIBIA,,1426
2025/26,22,Yellow Maize,RSA Export,ZIMBABWE,,4660
2025/26,23,White Maize,RSA Export,BOTSWANA,,2630
2025/26,23,White Maize,RSA Export,LESOTHO,,413
2025/26,23,White Maize,RSA Export,MOZAMBIQUE,,575
2025/26,23,White Maize,RSA Export,NAMIBIA,,3685
2025/26,23,White Maize,RSA Export,ZIMBABWE,,10015
2025/26,23,Yellow Maize,RSA Export,BOTSWANA,,1154
2025/26,23,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2091
2025/26,23,Yellow Maize,RSA Export,LESOTHO,,2
2025/26,23,Yellow Maize,RSA Export,MOZAMBIQUE,,1154
2025/26,23,Yellow Maize,RSA Export,NAMIBIA,,766
2025/26,23,Yellow Maize,RSA Export,ZIMBABWE,,10566
2025/26,24,White Maize,RSA Export,BOTSWANA,,2720
2025/26,24,White Maize,RSA Export,LESOTHO,,1114
2025/26,24,White Maize,RSA Export,MOZAMBIQUE,,437
2025/26,24,White Maize,RSA Export,NAMIBIA,,4504
2025/26,24,White Maize,RSA Export,ZIMBABWE,,16356
2025/26,24,Yellow Maize,RSA Export,BOTSWANA,,1570
2025/26,24,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1934
2025/26,24,Yellow Maize,RSA Export,MOZAMBIQUE,,1035
2025/26,24,Yellow Maize,RSA Export,NAMIBIA,,733
2025/26,24,Yellow Maize,RSA Export,ZIMBABWE,,12595
2025/26,25,White Maize,RSA Export,BOTSWANA,,3782
2025/26,25,White Maize,RSA Export,ESWATINI (SWAZILAND),,175
2025/26,25,White Maize,RSA Export,LESOTHO,,1111
2025/26,25,White Maize,RSA Export,MOZAMBIQUE,,255
2025/26,25,White Maize,RSA Export,NAMIBIA,,4534
2025/26,25,White Maize,RSA Export,ZIMBABWE,,20447
2025/26,25,Yellow Maize,RSA Export,BOTSWANA,,480
2025/26,25,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,3702
2025/26,25,Yellow Maize,RSA Export,LESOTHO,,3
2025/26,25,Yellow Maize,RSA Export,MOZAMBIQUE,,1388
2025/26,25,Yellow Maize,RSA Export,NAMIBIA,,1492
2025/26,25,Yellow Maize,RSA Export,ZIMBABWE,,12882
2025/26,26,White Maize,Export per Harbour,,Durban,20995
2025/26,26,White Maize,RSA Export,BOTSWANA,,3912
2025/26,26,White Maize,RSA Export,ESWATINI (SWAZILAND),,1527
2025/26,26,White Maize,RSA Export,LESOTHO,,1239
2025/26,26,White Maize,RSA Export,MOZAMBIQUE,,21211
2025/26,26,White Maize,RSA Export,NAMIBIA,,4117
2025/26,26,White Maize,RSA Export,ZIMBABWE,,16662
2025/26,26,Yellow Maize,RSA Export,BOTSWANA,,997
2025/26,26,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2146
2025/26,26,Yellow Maize,RSA Export,MOZAMBIQUE,,2208
2025/26,26,Yellow Maize,RSA Export,NAMIBIA,,1123
2025/26,26,Yellow Maize,RSA Export,ZIMBABWE,,11572
2025/26,27,White Maize,RSA Export,BOTSWANA,,3640
2025/26,27,White Maize,RSA Export,ESWATINI (SWAZILAND),,682
2025/26,27,White Maize,RSA Export,LESOTHO,,4647
2025/26,27,White Maize,RSA Export,MOZAMBIQUE,,1902
2025/26,27,White Maize,RSA Export,NAMIBIA,,1816
2025/26,27,White Maize,RSA Export,ZIMBABWE,,24532
2025/26,27,Yellow Maize,Export per Harbour,,Durban,796
2025/26,27,Yellow Maize,RSA Export,BOTSWANA,,651
2025/26,27,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2231
2025/26,27,Yellow Maize,RSA Export,MADAGASCAR,,796
2025/26,27,Yellow Maize,RSA Export,MOZAMBIQUE,,1169
2025/26,27,Yellow Maize,RSA Export,NAMIBIA,,1034
2025/26,27,Yellow Maize,RSA Export,ZIMBABWE,,12217
2025/26,28,White Maize,Export per Harbour,,Durban,10009
2025/26,28,White Maize,RSA Export,BOTSWANA,,4693
2025/26,28,White Maize,RSA Export,ESWATINI (SWAZILAND),,874
2025/26,28,White Maize,RSA Export,LESOTHO,,1753
2025/26,28,White Maize,RSA Export,MOZAMBIQUE,,11478
2025/26,28,White Maize,RSA Export,NAMIBIA,,3971
2025/26,28,White Maize,RSA Export,ZIMBABWE,,17164
2025/26,28,Yellow Maize,RSA Export,BOTSWANA,,35
2025/26,28,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2817
2025/26,28,Yellow Maize,RSA Export,MOZAMBIQUE,,1435
2025/26,28,Yellow Maize,RSA Export,NAMIBIA,,176
2025/26,28,Yellow Maize,RSA Export,ZIMBABWE,,15151
2025/26,29,White Maize,RSA Export,BOTSWANA,,5084
2025/26,29,White Maize,RSA Export,ESWATINI (SWAZILAND),,403
2025/26,29,White Maize,RSA Export,LESOTHO,,2042
2025/26,29,White Maize,RSA Export,MOZAMBIQUE,,1191
2025/26,29,White Maize,RSA Export,NAMIBIA,,5272
2025/26,29,White Maize,RSA Export,ZIMBABWE,,17227
2025/26,29,Yellow Maize,RSA Export,BOTSWANA,,737
2025/26,29,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2906
2025/26,29,Yellow Maize,RSA Export,MOZAMBIQUE,,2513
2025/26,29,Yellow Maize,RSA Export,NAMIBIA,,139
2025/26,29,Yellow Maize,RSA Export,ZIMBABWE,,13908
2025/26,30,White Maize,RSA Export,BOTSWANA,,4550
2025/26,30,White Maize,RSA Export,ESWATINI (SWAZILAND),,1275
2025/26,30,White Maize,RSA Export,LESOTHO,,2326
2025/26,30,White Maize,RSA Export,MOZAMBIQUE,,656
2025/26,30,White Maize,RSA Export,NAMIBIA,,4791
2025/26,30,White Maize,RSA Export,ZIMBABWE,,13601
2025/26,30,Yellow Maize,RSA Export,BOTSWANA,,1522
2025/26,30,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2709
2025/26,30,Yellow Maize,RSA Export,MOZAMBIQUE,,2056
2025/26,30,Yellow Maize,RSA Export,NAMIBIA,,943
2025/26,30,Yellow Maize,RSA Export,ZIMBABWE,,11527
2025/26,31,White Maize,RSA Export,BOTSWANA,,6484
2025/26,31,White Maize,RSA Export,ESWATINI (SWAZILAND),,687
2025/26,31,White Maize,RSA Export,LESOTHO,,4436
2025/26,31,White Maize,RSA Export,MOZAMBIQUE,,363
2025/26,31,White Maize,RSA Export,NAMIBIA,,4315
2025/26,31,White Maize,RSA Export,ZIMBABWE,,16691
2025/26,31,Yellow Maize,Export per Harbour,,Durban,999
2025/26,31,Yellow Maize,RSA Export,BOTSWANA,,407
2025/26,31,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2900
2025/26,31,Yellow Maize,RSA Export,MOZAMBIQUE,,2051
2025/26,31,Yellow Maize,RSA Export,NAMIBIA,,1152
2025/26,31,Yellow Maize,RSA Export,SRI LANKA,,999
2025/26,31,Yellow Maize,RSA Export,ZIMBABWE,,11707
2025/26,32,White Maize,RSA Export,BOTSWANA,,5746
2025/26,32,White Maize,RSA Export,ESWATINI (SWAZILAND),,1050
2025/26,32,White Maize,RSA Export,LESOTHO,,2359
2025/26,32,White Maize,RSA Export,MOZAMBIQUE,,493
2025/26,32,White Maize,RSA Export,NAMIBIA,,5575
2025/26,32,White Maize,RSA Export,ZIMBABWE,,16605
2025/26,32,Yellow Maize,RSA Export,BOTSWANA,,544
2025/26,32,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1622
2025/26,32,Yellow Maize,RSA Export,MOZAMBIQUE,,1035
2025/26,32,Yellow Maize,RSA Export,NAMIBIA,,1206
2025/26,32,Yellow Maize,RSA Export,ZIMBABWE,,9325
2025/26,33,White Maize,RSA Export,BOTSWANA,,5843
2025/26,33,White Maize,RSA Export,ESWATINI (SWAZILAND),,1729
2025/26,33,White Maize,RSA Export,LESOTHO,,1795
2025/26,33,White Maize,RSA Export,MOZAMBIQUE,,936
2025/26,33,White Maize,RSA Export,NAMIBIA,,4923
2025/26,33,White Maize,RSA Export,ZIMBABWE,,15772
2025/26,33,Yellow Maize,Export per Harbour,,Durban,16504
2025/26,33,Yellow Maize,Import for RSA,ARGENTINA,,32924
2025/26,33,Yellow Maize,Import per Harbour,,Cape Town,32924
2025/26,33,Yellow Maize,RSA Export,BOTSWANA,,336
2025/26,33,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,3373
2025/26,33,Yellow Maize,RSA Export,MAURITIUS,,16504
2025/26,33,Yellow Maize,RSA Export,MOZAMBIQUE,,1565
2025/26,33,Yellow Maize,RSA Export,NAMIBIA,,2433
2025/26,33,Yellow Maize,RSA Export,ZIMBABWE,,8265
2025/26,34,White Maize,RSA Export,BOTSWANA,,5367
2025/26,34,White Maize,RSA Export,ESWATINI (SWAZILAND),,1517
2025/26,34,White Maize,RSA Export,LESOTHO,,1133
2025/26,34,White Maize,RSA Export,MOZAMBIQUE,,1020
2025/26,34,White Maize,RSA Export,NAMIBIA,,4149
2025/26,34,White Maize,RSA Export,ZIMBABWE,,11544
2025/26,34,Yellow Maize,RSA Export,BOTSWANA,,408
2025/26,34,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,3278
2025/26,34,Yellow Maize,RSA Export,MOZAMBIQUE,,1296
2025/26,34,Yellow Maize,RSA Export,NAMIBIA,,1640
2025/26,34,Yellow Maize,RSA Export,ZIMBABWE,,6520
2025/26,35,White Maize,RSA Export,BOTSWANA,,2768
2025/26,35,White Maize,RSA Export,ESWATINI (SWAZILAND),,731
2025/26,35,White Maize,RSA Export,LESOTHO,,4976
2025/26,35,White Maize,RSA Export,MOZAMBIQUE,,397
2025/26,35,White Maize,RSA Export,NAMIBIA,,333
2025/26,35,White Maize,RSA Export,ZIMBABWE,,8698
2025/26,35,Yellow Maize,RSA Export,BOTSWANA,,1165
2025/26,35,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,762
2025/26,35,Yellow Maize,RSA Export,MOZAMBIQUE,,768
2025/26,35,Yellow Maize,RSA Export,NAMIBIA,,30
2025/26,35,Yellow Maize,RSA Export,ZIMBABWE,,2699
2025/26,36,White Maize,RSA Export,BOTSWANA,,1905
2025/26,36,White Maize,RSA Export,ESWATINI (SWAZILAND),,205
2025/26,36,White Maize,RSA Export,LESOTHO,,1024
2025/26,36,White Maize,RSA Export,MOZAMBIQUE,,181
2025/26,36,White Maize,RSA Export,NAMIBIA,,504
2025/26,36,White Maize,RSA Export,ZIMBABWE,,4517
2025/26,36,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1504
2025/26,36,Yellow Maize,RSA Export,MOZAMBIQUE,,633
2025/26,36,Yellow Maize,RSA Export,ZIMBABWE,,2747
2025/26,37,White Maize,RSA Export,BOTSWANA,,7346
2025/26,37,White Maize,RSA Export,ESWATINI (SWAZILAND),,1720
2025/26,37,White Maize,RSA Export,LESOTHO,,1926
2025/26,37,White Maize,RSA Export,MOZAMBIQUE,,1146
2025/26,37,White Maize,RSA Export,NAMIBIA,,4994
2025/26,37,White Maize,RSA Export,ZIMBABWE,,11142
2025/26,37,Yellow Maize,RSA Export,BOTSWANA,,138
2025/26,37,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2678
2025/26,37,Yellow Maize,RSA Export,LESOTHO,,4
2025/26,37,Yellow Maize,RSA Export,MOZAMBIQUE,,2220
2025/26,37,Yellow Maize,RSA Export,NAMIBIA,,1676
2025/26,37,Yellow Maize,RSA Export,ZIMBABWE,,6732
2025/26,38,White Maize,RSA Export,BOTSWANA,,6855
2025/26,38,White Maize,RSA Export,ESWATINI (SWAZILAND),,1959
2025/26,38,White Maize,RSA Export,LESOTHO,,1311
2025/26,38,White Maize,RSA Export,MOZAMBIQUE,,1479
2025/26,38,White Maize,RSA Export,NAMIBIA,,4422
2025/26,38,White Maize,RSA Export,ZIMBABWE,,10593
2025/26,38,Yellow Maize,RSA Export,BOTSWANA,,69
2025/26,38,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2589
2025/26,38,Yellow Maize,RSA Export,MOZAMBIQUE,,2374
2025/26,38,Yellow Maize,RSA Export,NAMIBIA,,1577
2025/26,38,Yellow Maize,RSA Export,ZIMBABWE,,7960
2025/26,39,White Maize,RSA Export,BOTSWANA,,4848
2025/26,39,White Maize,RSA Export,ESWATINI (SWAZILAND),,979
2025/26,39,White Maize,RSA Export,LESOTHO,,1219
2025/26,39,White Maize,RSA Export,MOZAMBIQUE,,1257
2025/26,39,White Maize,RSA Export,NAMIBIA,,3618
2025/26,39,White Maize,RSA Export,ZIMBABWE,,14635
2025/26,39,Yellow Maize,Export per Harbour,,Durban,975
2025/26,39,Yellow Maize,RSA Export,BOTSWANA,,292
2025/26,39,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2302
2025/26,39,Yellow Maize,RSA Export,MOZAMBIQUE,,2138
2025/26,39,Yellow Maize,RSA Export,NAMIBIA,,1427
2025/26,39,Yellow Maize,RSA Export,SRI LANKA,,975
2025/26,39,Yellow Maize,RSA Export,ZIMBABWE,,9114
2025/26,40,White Maize,Export per Harbour,,Durban,10052
2025/26,40,White Maize,RSA Export,BOTSWANA,,6984
2025/26,40,White Maize,RSA Export,ESWATINI (SWAZILAND),,1968
2025/26,40,White Maize,RSA Export,LESOTHO,,4566
2025/26,40,White Maize,RSA Export,MOZAMBIQUE,,10911
2025/26,40,White Maize,RSA Export,NAMIBIA,,3424
2025/26,40,White Maize,RSA Export,ZIMBABWE,,14466
2025/26,40,Yellow Maize,Export per Harbour,,Durban,357
2025/26,40,Yellow Maize,RSA Export,BOTSWANA,,784
2025/26,40,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,2060
2025/26,40,Yellow Maize,RSA Export,LESOTHO,,7
2025/26,40,Yellow Maize,RSA Export,MADAGASCAR,,357
2025/26,40,Yellow Maize,RSA Export,MOZAMBIQUE,,3431
2025/26,40,Yellow Maize,RSA Export,NAMIBIA,,1173
2025/26,40,Yellow Maize,RSA Export,ZIMBABWE,,7896
2025/26,41,White Maize,RSA Export,BOTSWANA,,6494
2025/26,41,White Maize,RSA Export,ESWATINI (SWAZILAND),,3038
2025/26,41,White Maize,RSA Export,LESOTHO,,1323
2025/26,41,White Maize,RSA Export,MOZAMBIQUE,,2443
2025/26,41,White Maize,RSA Export,NAMIBIA,,2481
2025/26,41,White Maize,RSA Export,ZIMBABWE,,9871
2025/26,41,Yellow Maize,RSA Export,BOTSWANA,,463
2025/26,41,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1012
2025/26,41,Yellow Maize,RSA Export,MOZAMBIQUE,,2160
2025/26,41,Yellow Maize,RSA Export,NAMIBIA,,1794
2025/26,41,Yellow Maize,RSA Export,ZIMBABWE,,7748
2025/26,42,White Maize,RSA Export,BOTSWANA,,6793
2025/26,42,White Maize,RSA Export,ESWATINI (SWAZILAND),,2004
2025/26,42,White Maize,RSA Export,LESOTHO,,1396
2025/26,42,White Maize,RSA Export,MOZAMBIQUE,,970
2025/26,42,White Maize,RSA Export,NAMIBIA,,3698
2025/26,42,White Maize,RSA Export,ZIMBABWE,,15251
2025/26,42,Yellow Maize,RSA Export,BOTSWANA,,105
2025/26,42,Yellow Maize,RSA Export,ESWATINI (SWAZILAND),,1414
2025/26,42,Yellow Maize,RSA Export,LESOTHO,,390
2025/26,42,Yellow Maize,RSA Export,MOZAMBIQUE,,2966
2025/26,42,Yellow Maize,RSA Export,NAMIBIA,,510
2025/26,42,Yellow Maize,RSA Export,ZIMBABWE,,5647
